user_id,product_id,rating,rating_score,timestamp
AHUBLOQI56TLETS3LQ3YZIYR5Z5A,B084DTMYWK,2.0,Below Average,1034137364
AGORBC2ADNWTLGRWKCZRO7GOG7RQ,B084DTMYWK,2.5,Below Average,1260905543
AHP5XVXHFNOISFJBZ3NQX75EC5QA,B084DTMYWK,2.0,Below Average,955945151
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B084DTMYWK,3.5,Average,1111177984
AGM6VKOVQWLVZW5NXUZ2SW6UHGJA,B084DTMYWK,3.0,Average,1221147392
AEA7RJWIWRHGUYKUP6LJBPRSZCDA,B084DTMYWK,4.0,Above Average,1378497173
AEWWWALRID3B4CQQK7PMSARCRM7Q,B084DTMYWK,4.0,Above Average,966596621
AGWXGUALH6VESAYTZGWBZBUDTWFA,B084DTMYWK,2.5,Below Average,1186163199
AEAHCVLMYLKLICSIKCTUS54NVQ2A,B084DTMYWK,1.0,Poor,1030558282
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B084DTMYWK,3.0,Average,961513576
AGKPRGZCV5XK7ZNVLQWUGRB6CVVQ,B084DTMYWK,3.0,Average,1311494077
AECPFYFQVRUWC3KGNLJIOREFP5LQ,B084DTMYWK,3.0,Average,1028110820
AEYH6IVYMLPHU62VNOKKM2KTOIIA,B084DTMYWK,3.0,Average,1046887848
AHWKKP3N725TNVCGAS3RDM5MNAJQ,B084DTMYWK,3.5,Average,1200944830
AFQAXRM4XEA72PNIMWCW2F53ISWA,B084DTMYWK,3.0,Average,978823434
AH7GMEHVW44SQG6NRGTTTK4EQPOA,B084DTMYWK,4.0,Above Average,1491092281
AEUDSXTROWKKBDOIXDIPXVUR5GAA,B084DTMYWK,3.0,Average,941641402
AFZE7KG2W5XOGLTWA2J4CSAHNXWA,B084DTMYWK,2.5,Below Average,1498518515
AFWTGD4FCS2E2U2TDCOEOGP2FWEA,B08L7J3T31,5.0,Excellent,964981278
AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,B08L7J3T31,4.5,Above Average,1322629245
AF5ZRMB3EOZXTXOOBVEVJTGZ2XFA,B08L7J3T31,2.0,Below Average,965706185
AFRF3MH2AZZR7AJQFT7A73H7D6LA,B08L7J3T31,2.0,Below Average,1234338784
AH3HKWLRRJWVLWWNSNRI67WU77ZQ,B08L7J3T31,5.0,Excellent,996219191
AF4R7KKPJVNKJC5D3CWKKX2JZAHQ,B08L7J3T31,5.0,Excellent,1007995101
AHWQSD5JHCOHW7JYN7F52ABQCJQA,B08L7J3T31,4.5,Above Average,1161519727
AGGXWYRLPMULBPR7OXPEV6SNOMIQ,B08L7J3T31,5.0,Excellent,1093747524
AG36G3XPHERLKRDG7XYQ2IWJWPIQ,B08L7J3T31,5.0,Excellent,1158532149
AFZSMXS2MILXOSTT2ZEJDE3W7TLQ,B08L7J3T31,3.0,Average,1464198229
AEMKH7NSGFU5YGYOC54RHG54WHXQ,B08L7J3T31,4.0,Above Average,1439168287
AG5G6IU6RDTR24OHO3LSE24JCVEQ,B08L7J3T31,4.5,Above Average,1112712927
AFZDR5KNLP6HTBN33LC3AZ472J5A,B08L7J3T31,4.5,Above Average,1100184810
AGPW26I3CWUUUI4HNHIH6FWIVJOQ,B08L7J3T31,3.0,Average,968441120
AGMYSLV6NNOAYES25JDTJPCZY47A,B08L7J3T31,3.0,Average,1115412831
AFTUS3YZBNWUVW7FV7AQ4O532UNQ,B08L7J3T31,3.0,Average,1446774070
AG73KSBFVJ5HI7YVT6EH5WTAY67Q,B08L7J3T31,5.0,Excellent,1461561661
AH6LPYJT5UBJ7CIEWVHDCNQAGWZQ,B08L7J3T31,4.0,Above Average,1009692001
AH63HFCY2DBQCGPIVKPHXNHTA7WA,B08L7J3T31,4.0,Above Average,1513130803
AGLSWF3XMK3CCO2WJE65T25GIGMA,B08L7J3T31,5.0,Excellent,961860688
AG6IV4AS3MF5FG3VYPZOG3ACGNLA,B08L7J3T31,5.0,Excellent,1154722970
AHUIE3AFZ4L4DOWE6HF5XUXBWM7A,B08L7J3T31,5.0,Excellent,1078285093
AHLCFOXSW7PKG6NWJAYZXJJBHCPQ,B08L7J3T31,3.0,Average,1435537236
AGPSJBF6CTEE4MJG3X5Z3DMJEJZA,B08L7J3T31,4.5,Above Average,1077804819
AGVR6CP2GL562CMMN3TJJDIBQKOA,B08L7J3T31,4.5,Above Average,1161849792
AFICHFCZ5WJJOZ6HM67EQ2L3YYTA,B08L7J3T31,4.0,Above Average,1229886460
AGKQQC7ST26N5VFAHMURX3R2RAJA,B08L7J3T31,3.0,Average,1111624880
AEYHTCWWZYU3JQBU6SLNFFT3OMVQ,B08L7J3T31,4.0,Above Average,1194686054
AG7O2DWNCAQIAMWYENDUQG3P5FPA,B08L7J3T31,5.0,Excellent,1230061728
AFV7ZA733ZLME4KNLZPMPCBUNPPA,B08L7J3T31,4.0,Above Average,1119984493
AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,B08L7J3T31,5.0,Excellent,1095663118
AGY65IJP7XREWO3GUDT46474CYKA,B08L7J3T31,2.5,Below Average,1196304832
AGNX3V74DONZBBVE2CYREKRCKAQA,B08L7J3T31,4.0,Above Average,943014926
AGM6VKOVQWLVZW5NXUZ2SW6UHGJA,B08L7J3T31,5.0,Excellent,1221158519
AFW6KM45ORMBEVYBQ4QMSGG2ODOQ,B08L7J3T31,4.0,Above Average,1415547891
AGKZK3N7KYOTCRFGWGDF2EJIQISA,B08L7J3T31,1.5,Poor,1141625616
AGPK4QIB6E5RFJAYZCNS7XRT5OVQ,B08L7J3T31,4.0,Above Average,1404881465
AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,B08L7J3T31,4.5,Above Average,1171172758
AFW6NV5N3FUXV3CNUACPSYC5AB3Q,B08L7J3T31,4.0,Above Average,1506395827
AEA7RJWIWRHGUYKUP6LJBPRSZCDA,B08L7J3T31,4.5,Above Average,1378491812
AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,B08L7J3T31,3.5,Average,1124723665
AEWWWALRID3B4CQQK7PMSARCRM7Q,B08L7J3T31,4.0,Above Average,966595639
AG56GJXG2U4TIZ42J4H5SIAOZFSQ,B08L7J3T31,3.0,Average,1447584493
AFO4M4BQ2WS7A3LPKJY45B5C7DYQ,B08L7J3T31,3.0,Average,945011519
AGWXGUALH6VESAYTZGWBZBUDTWFA,B08L7J3T31,3.0,Average,1186161668
AGQ6XAIJVAAWQFJO6OA3UYVHJF2Q,B08L7J3T31,3.5,Average,1111493159
AFN56JFPWCIQUPBWBBKRTB5ACQFQ,B08L7J3T31,4.0,Above Average,1430512215
AGMR74PGVNG5IU7X25GJGDAT63TA,B08L7J3T31,4.0,Above Average,1272569156
AHBJKJCUV3CH6774KEAQSRLKXU4A,B08L7J3T31,3.5,Average,1217676628
AEY6PEMQ7DII44WSUSC67JEWDE3A,B08L7J3T31,5.0,Excellent,1285904404
AGQL4UZV6XLH5QKBJPXX5F2SVRDQ,B08L7J3T31,5.0,Excellent,1122227584
AHS5BOPH3WRQV2BD4IWZRGDYQVVQ,B08L7J3T31,4.5,Above Average,1460519194
AGOI7ZK5ZIOWDYNLON5YENWZNQDA,B08L7J3T31,4.5,Above Average,1487284796
AGUZMT2E4HNC5VF25OWLAUF6KBGA,B08L7J3T31,4.0,Above Average,1200870675
AEACCLBAYRCRJLUMTQVS5JSOYYVA,B08L7J3T31,3.5,Average,1229139911
AE4755NP2P2WIA3W6UZ4GBQUMYJQ,B08L7J3T31,4.0,Above Average,1348610363
AGQVEI5FN545VZMNGYRR752JCSUA,B08L7J3T31,2.0,Below Average,1204045760
AGOU3P3LXMXSZTQLWKGNGS3Y5TYQ,B08L7J3T31,4.0,Above Average,1159162567
AEF55HUCR2L3DMBXVV4SGD55JKIQ,B08L7J3T31,4.5,Above Average,1164383867
AGQT36ICAXRXAG4IXZUULJZIH4XQ,B08L7J3T31,4.0,Above Average,996929917
AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,B08L7J3T31,4.0,Above Average,1094876743
AHGP46O5MO2FPEVAHZM6A7EZHAEA,B08L7J3T31,5.0,Excellent,1030825317
AGM2UWKCJESUA2YZADPFXZ6PANVQ,B08L7J3T31,4.5,Above Average,1225243619
AGPYAZNUEWYCAGM4A4WWQNUXD25Q,B08L7J3T31,5.0,Excellent,1484439642
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B08L7J3T31,4.0,Above Average,961436932
AGLAZIZLDXX7FKDCSJ6ZLKSHW47A,B08L7J3T31,4.0,Above Average,1321757444
AETHN2CGVNPVX5Y6SAWO6IO7QOEA,B08L7J3T31,4.5,Above Average,1457843975
AGX3GCRGFU4IHAJZRUP655EEGSQA,B08L7J3T31,4.0,Above Average,1085490739
AHTNFP2NA52A4C2BE5WK6PFOCSIQ,B08L7J3T31,4.5,Above Average,1271039118
AGWAYDRCPJOSWY4HN36O4426WURQ,B08L7J3T31,3.5,Average,1105667089
AECPFYFQVRUWC3KGNLJIOREFP5LQ,B08L7J3T31,3.0,Average,1270312997
AGPRYLCS5QJKBCHQKRYVU5U5JUGQ,B08L7J3T31,4.5,Above Average,1053200223
AEGZCGGDNS4ZRNPG3CDULRVB5Z5A,B08L7J3T31,5.0,Excellent,1013398144
AG6WNF3AQBACEWDTRW6UM2MALT2A,B08L7J3T31,5.0,Excellent,972622997
AEJQ7NWZITDPI44AMIPQPK7DQLCQ,B08L7J3T31,5.0,Excellent,965425656
AEYH6IVYMLPHU62VNOKKM2KTOIIA,B08L7J3T31,4.0,Above Average,1046875430
AHWKKP3N725TNVCGAS3RDM5MNAJQ,B08L7J3T31,4.5,Above Average,1200941188
AFH3LWABFWVDV36O4EA7EDMVB7OQ,B08L7J3T31,5.0,Excellent,1179177895
AG7BFEWBPUBPVFTK47EIJDAYUBNQ,B08L7J3T31,4.5,Above Average,1342229209
AH7QP5VH5777BLVSP5M6KE2IEOWA,B08L7J3T31,3.5,Average,1436101545
AF6HEKQ4VQN3LEYA35NQCEG6LAWQ,B08L7J3T31,4.0,Above Average,1326609451
AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ,B08L7J3T31,4.5,Above Average,1297482767
AEIIOCCDVYEZSGZVFZSNYZKHM6HA,B08L7J3T31,4.5,Above Average,1476476481
AGKQDWDU5LWC5OCTKCXLET7EJENQ,B08L7J3T31,4.0,Above Average,1424753660
AGKVBPWUJ5SHPUHQCCYNHWBISW5A,B08L7J3T31,2.5,Below Average,1332474924
AHLUETN2P3TVLZUYVNMSIJ3GVVPA,B08L7J3T31,5.0,Excellent,1111473190
AGOMXFNBIQBEWLN4JDC65FDPTBDQ,B08L7J3T31,4.0,Above Average,1219558111
AH7GMEHVW44SQG6NRGTTTK4EQPOA,B08L7J3T31,4.5,Above Average,1491094817
AGEPZSRFODWZ4XUTXO2HNWLJIMJA,B08L7J3T31,4.5,Above Average,1186804251
AGQ6FH5HUONZXKRXVRE7YX7ZUPLA,B08L7J3T31,4.0,Above Average,1307418304
AEUDSXTROWKKBDOIXDIPXVUR5GAA,B08L7J3T31,4.0,Above Average,940419770
AFZE7KG2W5XOGLTWA2J4CSAHNXWA,B08L7J3T31,4.0,Above Average,1498499455
AH3M2HOCS7VMTXCOYYI2AKZTFQDA,B08L7J3T31,4.5,Above Average,1237713231
AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,B08L7J3T31,5.0,Excellent,1117161750
AFWTGD4FCS2E2U2TDCOEOGP2FWEA,B0BPCJM7TB,5.0,Excellent,964982242
AFC4X5UHL2LN4PBS2TWOMIZ2GHAQ,B0BPCJM7TB,5.0,Excellent,1106635640
AFLU4N3XW4NR5F76OYE32MFHFNDQ,B0BPCJM7TB,4.0,Above Average,1412967877
AGJ7O6CXXXUN72WOV5JID7X7ZBMQ,B0BPCJM7TB,4.0,Above Average,965149571
AGQUDHVCMBW7DYS2HT5HA3QCZIEA,B0BPCJM7TB,4.0,Above Average,974787510
AGWO67H5CHGZF5AAAUAD5QQCZODQ,B0BPCJM7TB,4.0,Above Average,969754215
AGQIXFPHABUZ2WPETGRYDB7VSMXA,B0BPCJM7TB,1.5,Poor,1158967238
AG5G6IU6RDTR24OHO3LSE24JCVEQ,B0BPCJM7TB,4.0,Above Average,1112711706
AEU76NMTP5BLAI4YLE37G5UXRMMA,B0BPCJM7TB,3.5,Average,1431957659
AFQEZSS2I5IGAKZY3Y3CGDZLCJIA,B0BPCJM7TB,3.0,Average,942841394
AHKEHV7YSGK2ZCMEUQYS6LJNURKA,B0BPCJM7TB,3.0,Average,971112754
AGPSJBF6CTEE4MJG3X5Z3DMJEJZA,B0BPCJM7TB,4.5,Above Average,1054779888
AGPLW74W3HJTC3ICBNN3R6MIHFMA,B0BPCJM7TB,4.0,Above Average,992331540
AH4LJDHSBLPNJYLQGQ53EQ6DBVZA,B0BPCJM7TB,5.0,Excellent,1031079431
AFPYH3UF3GB4RNX3MX46AXFM2FTQ,B0BPCJM7TB,4.0,Above Average,940380816
AGTATACN5LUOY6XTHGLDJV2TV7JQ,B0BPCJM7TB,4.0,Above Average,974921379
AHP5XVXHFNOISFJBZ3NQX75EC5QA,B0BPCJM7TB,2.0,Below Average,955935939
AHWRUBKKFE6ZTAPAAR5RCSTAPQUA,B0BPCJM7TB,3.5,Average,1218169508
AFLFHQMJXDKP4FNRZVNDLBCI7ULA,B0BPCJM7TB,4.0,Above Average,965314867
AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,B0BPCJM7TB,4.0,Above Average,1232700930
AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,B0BPCJM7TB,5.0,Excellent,976139309
AE6HGV4SSK2V4C4QVOKY42KZW2DQ,B0BPCJM7TB,4.0,Above Average,974943133
AGQAYI2H5TL53UE55XVUIDAMSGLA,B0BPCJM7TB,3.0,Average,973817087
AG56GJXG2U4TIZ42J4H5SIAOZFSQ,B0BPCJM7TB,3.5,Average,1450369408
AGNE5T4E7SEMJUDM4COI6JBNJQBQ,B0BPCJM7TB,4.0,Above Average,1043176620
AEAHCVLMYLKLICSIKCTUS54NVQ2A,B0BPCJM7TB,5.0,Excellent,1030474684
AGNR2DWHR4DRJVRRUOZTUU4EY5RA,B0BPCJM7TB,3.0,Average,939920310
AGMR74PGVNG5IU7X25GJGDAT63TA,B0BPCJM7TB,4.0,Above Average,1270753709
AGQVEI5FN545VZMNGYRR752JCSUA,B0BPCJM7TB,2.0,Below Average,1204046002
AFCCTAOXYH2XQNESLRQRH72G27ZQ,B0BPCJM7TB,3.0,Average,997811550
AHKONLROYYEFMPWU5WN7NC5VZIEQ,B0BPCJM7TB,3.0,Average,975829046
AFDMLUXC5LS5RXDJSJJRHNBURIVQ,B0BPCJM7TB,5.0,Excellent,1493473851
AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,B0BPCJM7TB,4.0,Above Average,1094877510
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B0BPCJM7TB,3.0,Average,961514761
AGX3GCRGFU4IHAJZRUP655EEGSQA,B0BPCJM7TB,3.0,Average,1085490648
AECPFYFQVRUWC3KGNLJIOREFP5LQ,B0BPCJM7TB,3.0,Average,1041617295
AEGZCGGDNS4ZRNPG3CDULRVB5Z5A,B0BPCJM7TB,4.0,Above Average,1013395071
AEJQ7NWZITDPI44AMIPQPK7DQLCQ,B0BPCJM7TB,4.0,Above Average,965333899
AEYH6IVYMLPHU62VNOKKM2KTOIIA,B0BPCJM7TB,4.0,Above Average,1051017513
AHWKKP3N725TNVCGAS3RDM5MNAJQ,B0BPCJM7TB,3.5,Average,1200943020
AGOJ5KXS5VV6NQS3XHAGRDZ7S2BA,B0BPCJM7TB,3.0,Average,1039362699
AH42ECAG6LPCU22T5BYN5OXQO74A,B0BPCJM7TB,3.0,Average,1215895478
AGMHQJ2A77R33DA4XP3ZHYOMOTHQ,B0BPCJM7TB,4.0,Above Average,1385823814
AHYXZVXUY3QTBP7IBFIUBSZVH2XQ,B0BPCJM7TB,5.0,Excellent,1033174513
AGKYWFUBZOSOAMI4I6YA72S6I5QA,B0BPCJM7TB,3.0,Average,973588518
AFQAXRM4XEA72PNIMWCW2F53ISWA,B0BPCJM7TB,5.0,Excellent,978841381
AH7GMEHVW44SQG6NRGTTTK4EQPOA,B0BPCJM7TB,4.0,Above Average,1491094696
AHPG3AAPVL7HKSID4IPJ5MDAMAJA,B0BPCJM7TB,5.0,Excellent,945967015
AFBU5FXWPA2YVMWWIMGYMA2AG34A,B0BPCJM7TB,3.0,Average,1167860772
AGBITVO2DOMNZU6DB4QF2WXXELLA,B0BPCJM7TB,5.0,Excellent,1258418081
AEUDSXTROWKKBDOIXDIPXVUR5GAA,B0BPCJM7TB,5.0,Excellent,941729293
AFZE7KG2W5XOGLTWA2J4CSAHNXWA,B0BPCJM7TB,4.0,Above Average,1498499309
AH3M2HOCS7VMTXCOYYI2AKZTFQDA,B0BPCJM7TB,2.5,Below Average,1237759271
AENODPH3RWTEZMADDI7ZXXD5UBLQ,B0BPCJM7TB,4.0,Above Average,963177215
AGMGMQ6LB27Y52XFBO7LZIGDTRQQ,B0BPCJM7TB,5.0,Excellent,963078933
AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,B0BPCJM7TB,3.5,Average,1117415313
AFWTGD4FCS2E2U2TDCOEOGP2FWEA,B08TDJ5BVF,5.0,Excellent,964981265
AHFXBNDCOX7XWOQ3AG6PTK6LOF2A,B08TDJ5BVF,4.5,Above Average,1456584499
AGQZQ2BXDDXY6D5K7HZF4CFSSZ6A,B08TDJ5BVF,3.0,Average,1107162552
AFRF3MH2AZZR7AJQFT7A73H7D6LA,B08TDJ5BVF,3.0,Average,1234338189
AGC6NVLEXXVXAOMXP46RL2622EBA,B08TDJ5BVF,4.0,Above Average,939654747
AGKNFVSMZCSEFHPASWFBOIYKRZJA,B08TDJ5BVF,5.0,Excellent,1312748419
AHWVJOF4IVRKFY6RJRSBQ2L6ZXQA,B08TDJ5BVF,4.5,Above Average,1443200956
AHWQSD5JHCOHW7JYN7F52ABQCJQA,B08TDJ5BVF,3.5,Average,1161528864
AG36G3XPHERLKRDG7XYQ2IWJWPIQ,B08TDJ5BVF,1.0,Poor,1317618744
AGQ7HOUDA7K64AQCEWQCKTRE2X2Q,B08TDJ5BVF,4.5,Above Average,1331421453
AG5G6IU6RDTR24OHO3LSE24JCVEQ,B08TDJ5BVF,4.5,Above Average,1112711525
AFTUS3YZBNWUVW7FV7AQ4O532UNQ,B08TDJ5BVF,5.0,Excellent,1446749398
AG73KSBFVJ5HI7YVT6EH5WTAY67Q,B08TDJ5BVF,5.0,Excellent,1461561648
AFQEZSS2I5IGAKZY3Y3CGDZLCJIA,B08TDJ5BVF,4.0,Above Average,1055092497
AFFOKWDBWHTD73ESMLG5EHU6D64Q,B08TDJ5BVF,3.5,Average,1189038293
AGPSJBF6CTEE4MJG3X5Z3DMJEJZA,B08TDJ5BVF,4.0,Above Average,1054781327
AGVR6CP2GL562CMMN3TJJDIBQKOA,B08TDJ5BVF,1.0,Poor,1161849138
AFPYH3UF3GB4RNX3MX46AXFM2FTQ,B08TDJ5BVF,3.0,Average,995165242
AGQTTQWEOQLPO3PV6XEDCWZHVFNQ,B08TDJ5BVF,4.5,Above Average,1350913043
AGORBC2ADNWTLGRWKCZRO7GOG7RQ,B08TDJ5BVF,4.0,Above Average,1260908643
AEYHTCWWZYU3JQBU6SLNFFT3OMVQ,B08TDJ5BVF,4.0,Above Average,1194681112
AGNX3V74DONZBBVE2CYREKRCKAQA,B08TDJ5BVF,5.0,Excellent,943015062
AGM6VKOVQWLVZW5NXUZ2SW6UHGJA,B08TDJ5BVF,5.0,Excellent,1221159389
AFW6KM45ORMBEVYBQ4QMSGG2ODOQ,B08TDJ5BVF,4.0,Above Average,1346757796
AF2EHSXFZWWS2YEN22DV2ZCJDZZA,B08TDJ5BVF,4.5,Above Average,1180564876
AGMB47WHJPH52A57TVE43RY5DIZA,B08TDJ5BVF,3.0,Average,1005717199
AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,B08TDJ5BVF,3.5,Average,1172364485
AGGTMAPT4WBWP2C62I6CGW22QNCA,B08TDJ5BVF,4.0,Above Average,1049076555
AEA7RJWIWRHGUYKUP6LJBPRSZCDA,B08TDJ5BVF,4.0,Above Average,1378491792
AG56GJXG2U4TIZ42J4H5SIAOZFSQ,B08TDJ5BVF,3.0,Average,1447584553
AE55KTFVNXYFD5FPYWP2OUPEYNPQ,B08TDJ5BVF,3.5,Average,1460224138
AGWXGUALH6VESAYTZGWBZBUDTWFA,B08TDJ5BVF,3.0,Average,1186162045
AEAHCVLMYLKLICSIKCTUS54NVQ2A,B08TDJ5BVF,5.0,Excellent,1030476239
AFN56JFPWCIQUPBWBBKRTB5ACQFQ,B08TDJ5BVF,5.0,Excellent,1430361515
AGMR74PGVNG5IU7X25GJGDAT63TA,B08TDJ5BVF,4.0,Above Average,1233957039
AHBJKJCUV3CH6774KEAQSRLKXU4A,B08TDJ5BVF,4.0,Above Average,1217677221
AGGDISUCB6COXRY7SCEYULDTYJSA,B08TDJ5BVF,4.5,Above Average,1494210906
AEP7EC356VG6MRFKXMOMUB7P54XA,B08TDJ5BVF,4.0,Above Average,1352671954
AFOLBZKWUZVF4PQ33ISHI3DEFDUA,B08TDJ5BVF,5.0,Excellent,1493673590
AEACCLBAYRCRJLUMTQVS5JSOYYVA,B08TDJ5BVF,4.0,Above Average,1229139906
AHKONLROYYEFMPWU5WN7NC5VZIEQ,B08TDJ5BVF,3.0,Average,971275527
AFDMLUXC5LS5RXDJSJJRHNBURIVQ,B08TDJ5BVF,3.0,Average,1493419882
AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,B08TDJ5BVF,3.0,Average,1179563670
AHGP46O5MO2FPEVAHZM6A7EZHAEA,B08TDJ5BVF,3.0,Average,1030944152
AGOUMGTCVOVNACJWHOI6QXEOFWFQ,B08TDJ5BVF,4.0,Above Average,939114354
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,B08TDJ5BVF,5.0,Excellent,961438175
AGLAZIZLDXX7FKDCSJ6ZLKSHW47A,B08TDJ5BVF,4.0,Above Average,1321659352
AHTNFP2NA52A4C2BE5WK6PFOCSIQ,B08TDJ5BVF,3.5,Average,1270603490
AECPFYFQVRUWC3KGNLJIOREFP5LQ,B08TDJ5BVF,4.0,Above Average,1019127343
AG6WNF3AQBACEWDTRW6UM2MALT2A,B08TDJ5BVF,5.0,Excellent,972622737
AGOJ5KXS5VV6NQS3XHAGRDZ7S2BA,B08TDJ5BVF,4.0,Above Average,1039367390
AFH3LWABFWVDV36O4EA7EDMVB7OQ,B08TDJ5BVF,4.0,Above Average,1179162698
AH42ECAG6LPCU22T5BYN5OXQO74A,B08TDJ5BVF,5.0,Excellent,1178213542
AGQXKHGGT3Y6QOCEULP2LJ44Y3PA,B08TDJ5BVF,5.0,Excellent,1005527824
AF6HEKQ4VQN3LEYA35NQCEG6LAWQ,B08TDJ5BVF,4.0,Above Average,1326609766
AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ,B08TDJ5BVF,4.5,Above Average,1254120441
AF3QHAZ5V36AO5PE6AQGFZZSDCCQ,B08TDJ5BVF,3.5,Average,1163387909
AGOMXFNBIQBEWLN4JDC65FDPTBDQ,B08TDJ5BVF,5.0,Excellent,1219557989
AGOYJRXFFVVGZDJTZV474WDLAPUA,B08TDJ5BVF,5.0,Excellent,944899345
AGEPZSRFODWZ4XUTXO2HNWLJIMJA,B08TDJ5BVF,5.0,Excellent,1248842567
AGO7DPNCGHKXTC2ABQIMLYLWLRDA,B08TDJ5BVF,5.0,Excellent,926510262
AFBU5FXWPA2YVMWWIMGYMA2AG34A,B08TDJ5BVF,4.5,Above Average,1167791192
AGQ6FH5HUONZXKRXVRE7YX7ZUPLA,B08TDJ5BVF,5.0,Excellent,1307418502
AGBITVO2DOMNZU6DB4QF2WXXELLA,B08TDJ5BVF,3.5,Average,1260995306
AEUDSXTROWKKBDOIXDIPXVUR5GAA,B08TDJ5BVF,5.0,Excellent,940361870
AFZE7KG2W5XOGLTWA2J4CSAHNXWA,B08TDJ5BVF,3.5,Average,1498501341
AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,B08TDJ5BVF,4.0,Above Average,1117162447
AFWTGD4FCS2E2U2TDCOEOGP2FWEA,B097R25DP7,5.0,Excellent,964981888
AEMDF6YAXYO7WQUIAFGEULA7NWWQ,B097R25DP7,1.0,Poor,945173385
AGQZ46RQ5YJFVCSGI4BJGNXB7DZA,B097R25DP7,0.5,Poor,1455356378
AGLB4RAINP47QIOGR6K3BVGB6PVQ,B097R25DP7,5.0,Excellent,987457007
AFK6D62HRZSHP5W3DE5QGYUYJQEA,B097R25DP7,4.0,Above Average,1510571744
AGOIORQP7QHLAXDRGTUPAA5TCJEQ,B097R25DP7,3.5,Average,1377476921
AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,B097R25DP7,5.0,Excellent,1305696756
AHFXBNDCOX7XWOQ3AG6PTK6LOF2A,B097R25DP7,4.5,Above Average,1455209654
AF5ZRMB3EOZXTXOOBVEVJTGZ2XFA,B097R25DP7,4.0,Above Average,965703605
AFLU4N3XW4NR5F76OYE32MFHFNDQ,B097R25DP7,4.0,Above Average,1412967844
AGDD5ACY3AGTMTVBQOC3DMUR6REA,B097R25DP7,4.0,Above Average,1458941533
AGNONTMQDE5KLLDEEB57Z3C5WAEA,B097R25DP7,5.0,Excellent,1535470427
AFRF3MH2AZZR7AJQFT7A73H7D6LA,B097R25DP7,4.0,Above Average,1234338350
AGMACNXEDN7CAJXDCMPUZW3MO5GQ,B097R25DP7,5.0,Excellent,1500370345
AGC6NVLEXXVXAOMXP46RL2622EBA,B097R25DP7,5.0,Excellent,939646784
AGQYWUEUFKLJUS25GTEV25GOXZUQ,B097R25DP7,3.0,Average,1162048690
AGQUDHVCMBW7DYS2HT5HA3QCZIEA,B097R25DP7,5.0,Excellent,974787586
AGGFXDLCFZMTLJJDR3ZFKEOXCFLQ,B097R25DP7,2.0,Below Average,1459367665
AH3HKWLRRJWVLWWNSNRI67WU77ZQ,B097R25DP7,5.0,Excellent,996214210
AF4R7KKPJVNKJC5D3CWKKX2JZAHQ,B097R25DP7,5.0,Excellent,950718872
AGMA33G2B4VFZS7GEQGKDFA7YM7Q,B097R25DP7,5.0,Excellent,1127128841
AGNMIY7234MP6VA5DN2HRBGQZ73A,B097R25DP7,4.5,Above Average,1493093047
AH6XUPCGCWOG63XDNA4PRPWFX4XA,B097R25DP7,2.5,Below Average,1514237967
AFYMFZN2MFKODDI25OZKLO36LCHA,B097R25DP7,5.0,Excellent,1468051094
AGWO67H5CHGZF5AAAUAD5QQCZODQ,B097R25DP7,5.0,Excellent,965796810
AGQXUBN7LJR2F4IMZYO6PGOAG3DQ,B097R25DP7,1.0,Poor,953609098
AF6562TF5CHMMJIIAO2TQPNYVMBQ,B097R25DP7,5.0,Excellent,1521489407
AHWVJOF4IVRKFY6RJRSBQ2L6ZXQA,B097R25DP7,3.5,Average,1443199667
AHWQSD5JHCOHW7JYN7F52ABQCJQA,B097R25DP7,4.0,Above Average,1161519966
AGGXWYRLPMULBPR7OXPEV6SNOMIQ,B097R25DP7,5.0,Excellent,1093747372
AGLNHKFYTWDPKIAIQTE4UPB5I7ZQ,B097R25DP7,4.5,Above Average,1501273541
AG36G3XPHERLKRDG7XYQ2IWJWPIQ,B097R25DP7,4.5,Above Average,1158531187
AGQNVTJBYS6YFCNDPYBR3HDTR3AA,B097R25DP7,5.0,Excellent,1021643884
AGQOIAAECVPLYNBEMZOCS6GKZWDA,B097R25DP7,5.0,Excellent,1217324848
AGQIXFPHABUZ2WPETGRYDB7VSMXA,B097R25DP7,1.0,Poor,1158967564
